id	filename	md5	size	state
37939d7d-074b-42b7-8d68-95a8afef4c38	41bdc474-8e6e-4f39-98ec-6d73ee41837c.rna_seq.augmented_star_gene_counts.tsv	29cda5073bc2a0c72501fd745f2bb1fc	4240259	validated
37bf6454-a4e7-4e00-9562-57ba6fd58b6d	7fe106c5-4235-4930-83cd-84dc5250db89.rna_seq.augmented_star_gene_counts.tsv	f603c6bafd5830ee650bd449db192719	4252688	validated
383b947b-6824-4c75-b4f3-ccfa933d3d33	857c31be-44ec-42bc-ba2c-5f17ac1d9a8c.rna_seq.augmented_star_gene_counts.tsv	b36670d08806bb65daa42f37a3cc893f	4230482	validated
3844ac53-a01f-41f1-a3f3-d9decf12d024	cff71f50-9056-40dd-b358-0de3e079cad0.rna_seq.augmented_star_gene_counts.tsv	6cf38e3198e159bca01742fa00aa8faa	4251737	validated
38854c85-fc09-4a51-93a7-257762517583	c058aa43-349b-4f45-8217-6b193bf7c610.rna_seq.augmented_star_gene_counts.tsv	cc99fe14ee5020192b1776c5b919b84d	4266598	validated
391a3465-d22e-424b-af09-3e6342159bbb	ed1fa4ae-5e58-465c-b106-379f7456656e.rna_seq.augmented_star_gene_counts.tsv	6a8916b639106db09425e54a40adf795	4251308	validated
392edd04-fdec-4eb7-ba2e-cef02519c219	3daeb643-20a6-4273-b1fc-eed2a3bb5a18.rna_seq.augmented_star_gene_counts.tsv	6537ef72327ea4005dabf37c9ffd9d6e	4239641	validated
3aad7b0b-9f82-41d0-b3e5-5614afcac6a8	7aac48b4-dbb0-49a5-a3e0-04916a9270b8.rna_seq.augmented_star_gene_counts.tsv	218ff2abc8bbff4aa49b8153848e62ad	4250299	validated
3b9e620f-a661-4a1d-ac46-ab4c56a4b241	04c428b5-d0b9-4ecf-86e8-8a42dc4cbb5e.rna_seq.augmented_star_gene_counts.tsv	5d0d7892f916c80d94a48789d59f7909	4248729	validated
3bb2e240-9cea-4dd2-be32-6bc6976a79b1	ce362483-60b7-4654-b201-834c60e38690.rna_seq.augmented_star_gene_counts.tsv	e59ee7996d136eb173ab87273752c2ec	4235616	validated
3bc9d1c0-b57f-44b5-8624-b3ee99aeafe4	f4847715-a3e0-49a4-bcc9-95175d0be463.rna_seq.augmented_star_gene_counts.tsv	2087c56d930b5fb3961ef4a9b7715043	4221507	validated
3e0c80d6-5091-454c-ad27-eb513cf6f45d	b161c26d-64b1-4e03-94da-4f9b9de25e88.rna_seq.augmented_star_gene_counts.tsv	95dab2fffc861226d58a651c28a1b1b2	4248818	validated
3e3125cd-a554-4a76-a9e2-b9187e0db6ab	3d1bf8fc-c86b-436e-ab0c-3734af129b09.rna_seq.augmented_star_gene_counts.tsv	67df736fc20eff2e11b1e30224c2cd13	4241736	validated
3e5dce7b-3f1e-4b43-b83e-8c0fc654e9c4	1b392450-2b27-4dce-9205-7de33a64ba42.rna_seq.augmented_star_gene_counts.tsv	8b9fd2c868940ce2c001e9b5483528a6	4272362	validated
3eb2d652-73f5-41c0-bf73-f40e85e1ecae	eecb45f4-ea57-4aea-814e-9895d42034e9.rna_seq.augmented_star_gene_counts.tsv	9652896584ddd9f89fea8369b698d8da	4239635	validated
3ecfecef-4180-4b7a-8d9a-5532b47ef500	c2fe2d79-efb1-4e4d-a297-bd6b15703d10.rna_seq.augmented_star_gene_counts.tsv	e450da693d84fff631132c64f0c190c0	4248652	validated
4004cdd0-51fa-4330-bd03-5448f6c7b787	bce4dcd7-d9e8-408a-8ab0-f993f9297a68.rna_seq.augmented_star_gene_counts.tsv	0303bf55910d1370b888492dbc22d1a8	4227158	validated
404cea41-efa9-44c0-84a1-5dd603d7a2a4	69ed2c6f-9495-475c-b8d6-c1db8f4b0537.rna_seq.augmented_star_gene_counts.tsv	2c4de00b4b27c611edf7b9403baf6f5c	4240696	validated
40ad8a2a-abd2-4701-b984-4afa4c27c260	9d2a209e-f610-4bde-8265-ef7e7e7ac0c4.rna_seq.augmented_star_gene_counts.tsv	2e1903f64807fa5cd0ffe55c35becc87	4238612	validated
41a87746-ec8e-47e3-986c-d1a119e7c96b	628501d9-94e5-440e-b39f-df0e3ea09986.rna_seq.augmented_star_gene_counts.tsv	167ea3bbb3a972e2a17547ae4be96ecf	4254670	validated
41a97024-43f7-41b8-8755-94cd29105a5f	62e41b20-5f83-43c2-9887-809e97794f04.rna_seq.augmented_star_gene_counts.tsv	a37b8241a944cbcb81e3e9452e5b1260	4233939	validated
41e96cc6-43d5-4eea-bbd3-23fb389d5532	b9e82597-fdf2-4479-a764-29193ddbd58f.rna_seq.augmented_star_gene_counts.tsv	15cad6ce44bd46a89c0bb741805036c6	4248082	validated
422ef158-74dd-4a5e-88a6-5b0da33004d1	9b7c81c7-d03c-446c-9d25-8c966058b0e3.rna_seq.augmented_star_gene_counts.tsv	31051643d355efb8baecf8a64979428c	4247739	validated
430184b1-040d-4b3a-863d-1e6c71009d93	73729b89-4802-4780-9e7f-cb160a04bb17.rna_seq.augmented_star_gene_counts.tsv	057325b61fba0dadaffe50c2125b7883	4219010	validated
435f3fbf-5c8f-4800-bff4-3b4d5f9daf2e	8563d0ce-646e-4992-897d-5634f023ecba.rna_seq.augmented_star_gene_counts.tsv	e49166dd6b3a8806d385152b385f267b	4245714	validated
4376b78e-bfec-4142-8407-b967883d7b6b	eba8b055-6de2-48e7-bed8-40de705ad1d1.rna_seq.augmented_star_gene_counts.tsv	ad8b805c8ddda100c9f123f459cdd211	4251315	validated
43820fe3-a899-4e6b-9227-27e32edaefd5	fc70931f-4a97-4538-b055-8ed988ab601c.rna_seq.augmented_star_gene_counts.tsv	cb089d7be1f0d606a9ad54e5244702fc	4243947	validated
4382bb60-997e-4a1a-9cdb-3d8738806379	790ea932-848f-40cf-ab94-673eea700aa2.rna_seq.augmented_star_gene_counts.tsv	a0b221f948225f9bea77638969954abe	4233860	validated
440bdce7-eb0c-4661-b96a-e90d10e230d6	d76cd13a-0481-442a-bfe6-ad322fc3851a.rna_seq.augmented_star_gene_counts.tsv	6e3e51f2574e710987b86e0fc2e7dcc8	4230776	validated
447e3faf-a5f2-4739-b2aa-c907f33b634a	4f3fa7c5-fe72-4b99-8a4f-9f487efc1ef1.rna_seq.augmented_star_gene_counts.tsv	0c2c06a95afeed8fa3473b357206a390	4254469	validated
44c12577-af9f-4f8c-8b18-24269d6604cb	c7066edf-43fc-4bcf-bb63-ab75860d2410.rna_seq.augmented_star_gene_counts.tsv	646ec57f810fa2c31d55456699f0fba2	4250788	validated
451ecdf8-433f-4d38-8ab6-3cc8d428ed95	d7eb3fb0-7bfe-4f69-b298-41dde09902e6.rna_seq.augmented_star_gene_counts.tsv	ae14b0d5aa8904bb75c55cf5736c4880	4256048	validated
456bc30b-59f8-4427-b798-5b113ca635a0	653ddf67-d2ac-4fc7-8e95-b4a078e27806.rna_seq.augmented_star_gene_counts.tsv	83584bcd645ae56b666fafb2cd8c2deb	4242870	validated
45bf52c6-b1a3-4f01-8345-a224fc195e18	5020cd67-6bd9-420c-bc6a-1cc8f2f78bde.rna_seq.augmented_star_gene_counts.tsv	920f721f5456c2cba428c904be7686bb	4245360	validated
4660cd29-08ac-452c-9bb8-10e9d9e906ab	45f837c9-6b9e-4eed-ba56-9715b4a0356d.rna_seq.augmented_star_gene_counts.tsv	73434fccab79dbc24e23229ce0c9c39e	4242875	validated
466bf078-4844-457e-8f59-7b0ca28024d8	ec60e081-f075-4c72-b1e7-62e1f1429fc1.rna_seq.augmented_star_gene_counts.tsv	8b9d2b58f89cefbbb3a9236a1548357e	4234823	validated
46933fec-1800-4da5-814c-30cce4ae2fb5	afd15ee9-ef38-4d14-b1c1-7f4267fe6a04.rna_seq.augmented_star_gene_counts.tsv	7ae7824aaef02fa2c5902b6b08862a3c	4243311	validated
469c052c-d2c8-4626-af1c-7276653168fe	f738acc1-0445-49e0-a279-3469620c8d4a.rna_seq.augmented_star_gene_counts.tsv	48acbdb33e01f8789e202bc5bbc873c2	4237018	validated
478a40b1-0f88-401d-92b6-4b58b2c56798	4fc53009-8904-4336-852b-ee2aea40f5e2.rna_seq.augmented_star_gene_counts.tsv	027d026916395cc4c55c1db186054938	4249203	validated
478c9754-5a19-477b-8b9d-0825f95f88ff	80982d2d-ce35-4251-a545-391c0d6295d8.rna_seq.augmented_star_gene_counts.tsv	67079dded2516271a203de481f72137d	4240162	validated
48847088-1303-4b23-8902-c0ca4ea5ae80	ff93cbad-7bdf-4e5d-81c7-95aacaa3bee9.rna_seq.augmented_star_gene_counts.tsv	e5f59d3cfc77db2320210c244d629a01	4245425	validated
490df7f9-4b05-449d-bf47-d7de49aa50c0	5cbf0ea7-4f5e-4dd7-a93e-8eb12a22d4e6.rna_seq.augmented_star_gene_counts.tsv	db628dbcfa08fb53897f94debec5b535	4248102	validated
4a2ad226-ed26-4f81-af7d-9d8b6db7cdd4	f9683515-b944-4c7b-b41d-ea105bd37a5a.rna_seq.augmented_star_gene_counts.tsv	5c8f1426ea7a18aa58f848a5f5a41cc6	4244841	validated
4ad2cbb3-5bca-462b-af1f-8a292c317722	e8909d26-a289-4dc7-a819-5883c621efac.rna_seq.augmented_star_gene_counts.tsv	72467f75385aa52acfaa414be2282a96	4262880	validated
4af2ea24-60fe-4fc1-858b-68ed98855082	8f1c0479-48ac-46e7-a2c2-973a8a6c4747.rna_seq.augmented_star_gene_counts.tsv	da1f15212ba112d864b94d90ff11dc4b	4224174	validated
4af55932-ab7a-41e5-aa7f-fb16ab18c629	668e1e67-cc4f-40fd-b921-23aec5078635.rna_seq.augmented_star_gene_counts.tsv	f6ee5d18b7559e79eaa07b2d536e3d05	4239240	validated
4b445a8f-b60b-44c3-b501-de93010172f7	ce098c6d-1b12-48df-bbbb-4f1ea8788942.rna_seq.augmented_star_gene_counts.tsv	29de4115d6407c183370b2c903aba307	4237908	validated
4b558a24-b10c-4d59-a921-10e6a3a9fb35	3621ce2e-a1eb-4a45-ac06-779a780b0b99.rna_seq.augmented_star_gene_counts.tsv	bacf26b636b4a4e27a8292879179c314	4257373	validated
4bf6ebc1-575d-49e4-9f66-068b537373c0	767425eb-9fa2-45bc-a3ad-ca8dbafd373f.rna_seq.augmented_star_gene_counts.tsv	c351c0df0967e08167ccf1bad4aa6e27	4246578	validated
4bfe1281-919d-47ee-afc7-2b373b113674	a615ef14-a590-45b2-91c9-74a3cae19619.rna_seq.augmented_star_gene_counts.tsv	69d32a6b0b96593c31fba443d0fa2455	4227208	validated
4c2a67aa-54ef-405d-a498-45c1790380da	4e75f67b-99df-4ad5-a2ca-1877a3d45655.rna_seq.augmented_star_gene_counts.tsv	410b5e73bc151dc82508c7a03ae21897	4250650	validated
4c2bb8e3-2527-466b-a3bb-0f36c3b2a3e7	2d1e176a-adc9-4d8a-92cf-5cba5ab8e486.rna_seq.augmented_star_gene_counts.tsv	f18b1cb250955746893716a393fb20ed	4242224	validated
4c46a463-f0e3-4e19-ad95-5dab0231d1c6	f2ab4258-222d-4a08-a805-3628048ebf1c.rna_seq.augmented_star_gene_counts.tsv	dd0fdbda13c78711977c48efacbd3026	4249633	validated
4c75e72b-db9f-425b-9f14-946ee801071e	b3d432d6-0b86-4407-98e2-99c1971283a8.rna_seq.augmented_star_gene_counts.tsv	b861224716d67178066c7615edee72ec	4250972	validated
4cce67eb-0cb7-4c8f-a81e-0e521c2b0168	05f4836a-8db8-4dbc-a996-090887bf8a64.rna_seq.augmented_star_gene_counts.tsv	fb2875737ffb9fa6fa13ae3c903f683e	4261955	validated
4d27c8ac-375b-414a-8f88-75092f03bdd8	3f94086c-9e16-403e-b191-e03e9b6e3ce2.rna_seq.augmented_star_gene_counts.tsv	62af53edf4895aedca71914776644f18	4254851	validated
4d2cc90a-574f-4184-9a1c-86af222e9bb6	15933e60-dee1-493a-a4f9-d5791dd15325.rna_seq.augmented_star_gene_counts.tsv	21dd8c85d0731ad404eaf79d9303e783	4250260	validated
4dc3285f-fd32-4a3e-ad59-28597ab5323a	9918029c-763f-4458-b929-a4db95fd5e1a.rna_seq.augmented_star_gene_counts.tsv	ff9f1e30e6da0613c750b6e6597b48c9	4247222	validated
4dd3d7e2-8a60-41e8-8812-a06f413afe2b	49ec7f30-d687-4124-a3aa-17bffb48ce26.rna_seq.augmented_star_gene_counts.tsv	4f066c0a9719e3efb4a953ad9436e6da	4249844	validated
4df2233b-3bbc-4d20-9abc-2a09b3f37383	eb0f8bc7-5f47-4174-8e85-678bd011bc3c.rna_seq.augmented_star_gene_counts.tsv	2a9f52c2eadf6f18224c9f2f8778e873	4251762	validated
4e98f490-cbdf-4864-8cc3-b5f9d3c95146	ef2a6bd9-fe3b-4b67-942c-89f3a34813ad.rna_seq.augmented_star_gene_counts.tsv	40b2492e4a2d3dff95a3d9f91560898f	4239942	validated
4ec56a4e-a3ce-4511-a517-199e2a535b1a	d898e588-a74d-435c-b930-b96c266ff580.rna_seq.augmented_star_gene_counts.tsv	7b6ab17da013c0425feef6616f4458ae	4248732	validated
4ecc1f1a-8ff4-4552-a5e8-7a9652b6d1d5	df45fb41-4511-4dab-b865-fcdfcda0400a.rna_seq.augmented_star_gene_counts.tsv	af51e54b9dc2f6aecd39ab26d2b79824	4238832	validated
4ed31cce-6d4f-4c79-a4e4-80eaedd1c4d2	5b6b8058-474f-4a6a-84c6-0eab99e3b2d3.rna_seq.augmented_star_gene_counts.tsv	ef845f5092152bbeb639b545cc84064b	4221574	validated
4ef4f9f1-7883-4fff-91c0-223cac5f1887	dbb3747a-aafe-421c-bb21-84a0b82c6a75.rna_seq.augmented_star_gene_counts.tsv	202fa31be24d15209e18557651fe771f	4243368	validated
4f464ced-080f-41f1-9a00-955db0d5fda6	dc76c717-eaa0-49d7-a228-2fce7a536e42.rna_seq.augmented_star_gene_counts.tsv	04404aa56bd6e68b44acf9906e7266c4	4262264	validated
4f54add3-c33d-4bc9-9e1f-c75f52d15f1e	2e4316d2-5fe5-4ee1-9b22-73f4c42b6202.rna_seq.augmented_star_gene_counts.tsv	49fe7f3c7f7fc86f310fe9cb0bcc7ab4	4255418	validated
50260fba-c435-480a-9bb8-f2839ba499a4	1d390e7f-bbbb-45b5-9466-d199f19106b2.rna_seq.augmented_star_gene_counts.tsv	0a64750cfc68841be35cdbe416adf7f8	4235352	validated
502fcba1-9d3c-4117-86fb-70a26c090692	36998e69-e955-49da-b859-2092caff19cb.rna_seq.augmented_star_gene_counts.tsv	7481a7e0f7ccf02b7a4627ff2c64b927	4247367	validated
5030e484-7981-462f-b78d-9fdf1a8531c5	95305dba-073f-40d7-aa20-66553b41bdf7.rna_seq.augmented_star_gene_counts.tsv	2bf28e822dabac469a9136a6b58d1f89	4250231	validated
5039a492-4dc7-4191-9edd-187cb181da2d	0cf58c62-a75d-413b-8ce3-4d90f4688b04.rna_seq.augmented_star_gene_counts.tsv	f48d8b448aadf0e611037a60f27be8ed	4243155	validated
50721c97-1a23-405b-b7b3-2955e4c62e5a	00063026-2a67-41de-b105-f80dca277978.rna_seq.augmented_star_gene_counts.tsv	3fb7a3e813e43c3d1dfaecd082130385	4234333	validated
50c7c034-fccb-4eb1-b8db-e0a5d9e50172	d820ac02-a30e-437b-b20a-3e92705b7b81.rna_seq.augmented_star_gene_counts.tsv	02094f85d2455a5a0d197798716cc7af	4237798	validated
50e8fce6-5775-41d6-bcaa-73773db999e2	ea55206b-29c6-4a8b-9219-cfd28c29117a.rna_seq.augmented_star_gene_counts.tsv	62b8e0d97332ddd15f740dde2b9daf76	4241350	validated
5113a198-1bfe-4d4e-8e17-4c8e3359061a	9dffcc09-6ccd-4f12-ae6a-1b8b93fcf29c.rna_seq.augmented_star_gene_counts.tsv	56c769774e17895e8f381842e19942bc	4238195	validated
51948358-b1bb-46d7-a25c-8d3fe81557f0	2cfbc50e-e38d-41ad-8809-a3ed9685ddf1.rna_seq.augmented_star_gene_counts.tsv	fa1ca16e617cee9f9ed1c8ebb324bc0f	4228641	validated
51a3cb9a-e745-49ac-af0e-3a750f9e7521	df6af593-6a85-4f5f-8dbe-c32df5a85ef6.rna_seq.augmented_star_gene_counts.tsv	e3b1abcee920570435311e0b4475691f	4237560	validated
52151eca-7819-496e-bf31-4875b68d429d	34478743-530d-4d71-a124-90ad54ded5c1.rna_seq.augmented_star_gene_counts.tsv	1a84f1a5617efd6f294af14e5fd515fe	4245902	validated
5223fb98-dd63-4c20-a7c0-02e0b13ccb33	7b7c91b5-0358-4d09-af89-26a791d7a23a.rna_seq.augmented_star_gene_counts.tsv	7c36266ef6a32b6ffda94cb99755b029	4251941	validated
526d750f-3cab-4379-9b3e-1b7f9fa84528	8909b639-c15f-4935-a698-6de79c3d0433.rna_seq.augmented_star_gene_counts.tsv	e3521d1508f03efc94b800ad59d6dab3	4238328	validated
5405b59e-44cc-4745-b838-ca279210cbed	1d6fed92-2d3c-46b6-8760-31bc1254cf65.rna_seq.augmented_star_gene_counts.tsv	66da77e017a5e8dcc779cce699b79c21	4248195	validated
5422b305-6411-4a01-b371-dc74c9e351e4	be8e200c-dced-4b24-a70d-6b6baecb7300.rna_seq.augmented_star_gene_counts.tsv	384fee6460725356cd3b24187c0207e0	4260864	validated
542856ab-164d-4edd-833a-925da96d1eeb	9c0696ab-2bd6-4372-8b10-8222816de48e.rna_seq.augmented_star_gene_counts.tsv	5d8a756c6b15896901ca4cc63b1c3d29	4255467	validated
5461f36b-c2a2-4a6a-8b17-444c143655fc	df539d11-132f-4320-9365-14d529ae2186.rna_seq.augmented_star_gene_counts.tsv	9513d951b29532ef9f873530a400f995	4241823	validated
54dcd665-8138-4cab-8622-224d7066d466	783adea2-f11b-46ca-9cdc-f06823db5afc.rna_seq.augmented_star_gene_counts.tsv	44e9c407116b94fcc14305dc0f00c2bf	4227947	validated
55214dd2-b3e8-444c-9d02-3db6008b1920	cfe1c805-2211-419c-bf9a-e0c8b5020dce.rna_seq.augmented_star_gene_counts.tsv	f76fab9540549e4bd3ce57ca78473b08	4234838	validated
55f42211-4119-40a3-b5e4-329e913ef910	9f5a0552-a0a1-4aa7-a32d-7a1951889cdd.rna_seq.augmented_star_gene_counts.tsv	9265bbb3cc2685e8262ad2cc8a20d81b	4252591	validated
56081713-6249-4a3f-8498-277e688d1ec9	db5f53f3-6438-4f23-9683-ee16244d98b9.rna_seq.augmented_star_gene_counts.tsv	1043776be882618cf2b98f835d658bb4	4235320	validated
56a26df4-d9c1-4f43-bb44-8afd34eea927	95e77e5a-9963-4d65-935d-893a5dbe702e.rna_seq.augmented_star_gene_counts.tsv	908d2e9d5048ce0c5a81d75d9d438a8c	4232942	validated
56cc8f11-ba1c-48c9-8455-1f73640f9cf5	e22c6b51-c27e-468f-883c-f71918330eb0.rna_seq.augmented_star_gene_counts.tsv	54404b21a0e2930f219572edf24693eb	4248119	validated
57044315-cc7f-4677-90fa-2e959740bd9c	857c6778-f94c-4b61-9df0-7ee340fb88bf.rna_seq.augmented_star_gene_counts.tsv	9faba9793b39d22f2d9b40669da65e99	4232082	validated
573241d2-e298-426a-84a0-2c3889bae923	b1e03953-263f-4331-b386-487cdc897425.rna_seq.augmented_star_gene_counts.tsv	71bab53026d304fbff8c5bbfb1e5857b	4246942	validated
5755f322-5df5-4b88-9c79-640167775c12	8bf23a6b-8ca6-4fcf-b4e9-a14c3a875526.rna_seq.augmented_star_gene_counts.tsv	4e792b3fb39984a371f0360c439f1d6e	4227452	validated
578022ab-5178-4440-8996-73e8826dd74d	840ce2d8-5bf8-4a2c-9739-e7dff5d7cb21.rna_seq.augmented_star_gene_counts.tsv	297db6a4563fd08513f9b51371db6371	4243340	validated
584eef35-12c2-4aac-be09-175a9f9c5dfc	2639c1a0-fcae-4abd-aff7-9a8988a26c3c.rna_seq.augmented_star_gene_counts.tsv	adbf1f66e95b85c17214529c70986864	4241298	validated
586d9c21-e58a-4171-9755-30c0e8b16293	3ffa2cdf-4a54-4362-a6cf-b0567ef69551.rna_seq.augmented_star_gene_counts.tsv	1b927939b68699db0a1431d1da33007c	4247939	validated
589dda89-b968-4f26-b3c7-5371dfdb8a90	ae4a5866-347f-4850-b4c8-a009d0765021.rna_seq.augmented_star_gene_counts.tsv	59edda16289a2e77fc7afb80de6d6603	4242565	validated
5978f5bd-575c-4b95-9265-654af1127685	096761b0-f4ca-448d-b78f-58469a508798.rna_seq.augmented_star_gene_counts.tsv	8e8c0d43d7ce2232a5cd65e910948d25	4241726	validated
59bb8b6d-9827-4d5c-8714-cbc8ec3b8be5	c8c4129c-48ca-4df9-9ef8-bab2a794ebbf.rna_seq.augmented_star_gene_counts.tsv	56c26b4865b6b563286d2e48e7921ccb	4223367	validated
59c3cb45-ca6e-40ad-a3f0-9b496b934aa5	7abc395f-72e4-4835-8aef-aaca2f8a34b0.rna_seq.augmented_star_gene_counts.tsv	ff0bb159b48733cced3c6d0b19bc87ae	4240841	validated
59d61414-a337-4e45-9e89-4526dde82786	fe8166b9-08e8-477b-9122-0e9194f34818.rna_seq.augmented_star_gene_counts.tsv	b5bb283aac51cbc731248b5c9fd60d56	4242226	validated
59f472a7-ce4f-4d3a-9193-8b3a4500d52b	b73f749f-eafa-460d-b921-f12e7f8d6609.rna_seq.augmented_star_gene_counts.tsv	6598ccb8dc297b589882e757d7d5fcc7	4228291	validated
5a827399-307b-412b-a2ce-f6c81d2750a6	af58b506-df1d-4221-964d-76dbade6ab85.rna_seq.augmented_star_gene_counts.tsv	257a83bd145e0b63ae42066dbddba90b	4243386	validated
5aaaf8b5-a75f-4070-93e8-f5b982144638	0c311d42-5038-4408-ac4a-5ffbb02817e4.rna_seq.augmented_star_gene_counts.tsv	cde5f760937826de507fb6f298c57dab	4223871	validated
5b4ec1fd-516d-4c32-a233-0699e591df1a	4331397f-eaf9-4e43-8fa2-e30ad3643aca.rna_seq.augmented_star_gene_counts.tsv	6696b036fe5b0845004df65a1e3bfd61	4254462	validated
5b92e1c6-6265-46b5-bcf7-0c0bafe6f390	74d50556-5de8-4eff-82e6-a3ad9c70020a.rna_seq.augmented_star_gene_counts.tsv	0a3b0cbaccc2cdd8b6ae43223ce1e748	4249538	validated
5bee33e8-6c0e-4b47-b5b4-a82bf5784d81	9cb6482e-6f20-4aad-986c-7ccea66b7cc8.rna_seq.augmented_star_gene_counts.tsv	1fd96ef0ad510184ed3f47f77c7742c1	4252498	validated
5d875fca-d1ff-4c08-9dfa-0f1e67dc586b	1467bc96-cad8-4011-962e-d43e6c725f63.rna_seq.augmented_star_gene_counts.tsv	4cd770ce375dd3ca31cb170f83659f0e	4249921	validated
5dee4a6f-9cf4-4360-a37b-e7b94aa70dac	5ef81653-adf0-4286-9f43-218490539508.rna_seq.augmented_star_gene_counts.tsv	38a580e95d24f8c0fb92a68ee09f9f53	4249012	validated
5dfadec2-3a10-40a9-99be-4984e917ba88	a90d3b2d-38f9-455c-88cd-73d5b3729491.rna_seq.augmented_star_gene_counts.tsv	94b6a69920ccf4b75df5d3644aff5a80	4234545	validated
5e789924-9d98-4765-a348-90a27349d906	d83bb114-c175-4fd5-aac0-5dc04b9218b0.rna_seq.augmented_star_gene_counts.tsv	d8dfac715263256aa92e52820c9ad00b	4256920	validated
5fbbee45-08b5-4cd0-83c6-c18bc4e89d99	034f8d01-f664-494b-bc04-77485000611f.rna_seq.augmented_star_gene_counts.tsv	8ac64126e6f11ef928219c1d838cb7c0	4244985	validated
5fbe4a11-de4d-418e-9bc3-75b768d4a665	22e623b3-2c82-4283-bd28-2cf1777b0179.rna_seq.augmented_star_gene_counts.tsv	6078a4eb3852baf57465346b82631ce4	4250936	validated
5fcd0660-3e77-4a56-af19-01045301708c	60e5b5de-ba65-46c7-82ee-8181628f0cbd.rna_seq.augmented_star_gene_counts.tsv	f4b4b769f16c461fbeb7a8caa544af99	4253653	validated
5fe2671d-4314-444b-adc1-64bbc6a85aab	548b1967-fca4-4238-8d59-ae5405122c90.rna_seq.augmented_star_gene_counts.tsv	5392625781b55a2440dec8430c38feb1	4258915	validated
6185d5c4-f757-4baa-bd82-fd4050c57312	a32190c5-a193-4e90-ac98-38a600bb10f0.rna_seq.augmented_star_gene_counts.tsv	7bfb9c9ed5c5d2e0c65d0975e98b49b3	4243115	validated
61f32a8d-4649-4ea8-8374-00ab281464bf	0d9db3d9-8f0a-41f8-bf2b-5de447d676b8.rna_seq.augmented_star_gene_counts.tsv	f35eeac98c4b098e019fe3ba0594ed37	4245780	validated
621b0997-70e5-415b-8d8c-1e5f90d0d4aa	0a430a9a-7e63-41d6-8cd0-1dda1e1df975.rna_seq.augmented_star_gene_counts.tsv	98f45d463ceb5d4b651af19845328eb4	4250689	validated
62a4b965-7aaa-4bd4-b469-57a713b2e9fd	064d1578-9fb7-439c-9644-d4cb6389ec9d.rna_seq.augmented_star_gene_counts.tsv	613f2feadffe04aecd532ec2c1b9d1d1	4252172	validated
62e7008b-f4ca-40e3-88b3-7354ba2585ac	93cc1307-7138-4547-a9a2-8a5398815c01.rna_seq.augmented_star_gene_counts.tsv	ef45809f410098d6a578ef468239b06f	4246488	validated
635084ad-0b62-4217-bc6f-e2a8c1326aee	516fdfb1-7662-4524-9bcd-23ccbbec6a86.rna_seq.augmented_star_gene_counts.tsv	5511254bdfd10d303fe22425a645dd92	4223951	validated
63adf5e2-d5cb-4937-a0ee-f2914e130b25	86931155-2879-41e4-8fa2-1f24826d8768.rna_seq.augmented_star_gene_counts.tsv	337f5f52c8e3820ee20b0fa1d1eabfce	4251036	validated
6487c7e6-38ad-417c-8009-6c899fe74a64	687d5cbd-0877-4e31-86d7-9fcb32a82f10.rna_seq.augmented_star_gene_counts.tsv	297aa3d4c5e9fcf590b8ccd8387cd598	4217812	validated
65264188-23f8-4214-a45a-574f47471bb3	d5926b71-692e-4b6f-a7e1-8b5afdd745c6.rna_seq.augmented_star_gene_counts.tsv	8ffce1a5114194f441095533e208bdf3	4229357	validated
65582670-1c71-4606-91b5-a886144fdfa6	5c4f28b0-b83c-4b52-8545-2f26c9d0734f.rna_seq.augmented_star_gene_counts.tsv	a5ddbc5ddfb0a2bd4c461862b6a145a4	4245638	validated
659f84a0-df18-44a4-8b82-ebaec356153d	e6ac5ada-4358-4ca3-b1cf-05d3e0cf0597.rna_seq.augmented_star_gene_counts.tsv	d6c84453ce01cd2f7b378b39b364f582	4244253	validated
65bc2a34-2355-4193-b20e-439f2d7f6df2	88d14d8e-cbbe-4157-b3ae-f1ddcb5e9551.rna_seq.augmented_star_gene_counts.tsv	bea04119d59f1054752edecdd4117bea	4240098	validated
67347e29-6d43-4234-8b04-188be7e6440b	85caaa0e-2811-46d2-b934-d9f9f006afc6.rna_seq.augmented_star_gene_counts.tsv	dbc6791263fe5cddd3875920a4151afa	4222149	validated
679ba4c3-49da-47d1-bef2-ce25fd862758	cd40e8d1-b307-4840-bba6-fd2f71d0c26d.rna_seq.augmented_star_gene_counts.tsv	332e8e891b69880194af4d4357d47423	4219757	validated
67eceef4-f870-47a0-82d8-b39aa3282bd3	8087339c-4fdc-42e4-94ff-299a59ae88a3.rna_seq.augmented_star_gene_counts.tsv	275bed2356865c1e902558ef71bf4e23	4250136	validated
683e004b-7992-4250-a94b-c355c45725d2	50108c12-718c-48fc-8f76-23ce0c13e2e6.rna_seq.augmented_star_gene_counts.tsv	e09cfb8101687f5716e3e359b7a358fb	4250540	validated
68814d4d-9db8-471f-b4b3-5c2fecb10773	baf9135d-d8dd-4e04-9115-4055b81fae05.rna_seq.augmented_star_gene_counts.tsv	613db1c6e073f367a16a264e56ecc66f	4238472	validated
68881256-49b8-4a19-87a9-afac4f1841d2	7b4b9d66-e494-48e8-949f-7cdb42e490f9.rna_seq.augmented_star_gene_counts.tsv	a82b9c19fe88132acc12f9e6c3289022	4248367	validated
